Customer ID,total_spent,average_spent,first_purchase,last_purchase,purchase_count,customer_lifetime,purchase_frequency,avg_order_value,cltv
13908.0,360.74,2.8630158730158732,2011-03-08 12:04:00,2011-09-21 11:49:00,126,196,0.6428571428571429,2.8630158730158732,360.74000000000007
18156.0,360.73,2.9568032786885245,2010-12-05 12:29:00,2011-11-27 12:24:00,122,356,0.34269662921348315,2.9568032786885245,360.73
14532.0,359.90000000000003,5.6234375000000005,2010-12-22 13:48:00,2011-04-17 13:05:00,64,115,0.5565217391304348,5.6234375000000005,359.90000000000003
17164.0,359.27,2.4777241379310344,2011-03-11 14:26:00,2011-11-07 09:14:00,145,240,0.6041666666666666,2.4777241379310344,359.27
14032.0,359.26,2.3635526315789472,2010-12-08 10:53:00,2011-12-07 15:23:00,152,364,0.4175824175824176,2.3635526315789472,359.26
17472.0,359.26,2.0647126436781607,2011-02-13 14:40:00,2011-06-01 14:57:00,174,108,1.6111111111111112,2.0647126436781607,359.26
17228.0,359.14,1.7266346153846153,2010-12-02 16:00:00,2011-11-24 10:24:00,208,356,0.5842696629213483,1.7266346153846153,359.13999999999993
17663.0,358.48,3.9831111111111115,2011-02-25 14:11:00,2011-11-14 08:56:00,90,261,0.3448275862068966,3.9831111111111115,358.4800000000001
15628.0,358.36,2.282547770700637,2010-12-08 09:51:00,2011-12-05 10:24:00,157,362,0.43370165745856354,2.282547770700637,358.36000000000007
15658.0,358.05,6.39375,2010-12-02 10:53:00,2011-06-02 15:22:00,56,182,0.3076923076923077,6.39375,358.05
13012.0,357.65,3.374056603773585,2011-02-18 09:43:00,2011-11-30 13:05:00,106,285,0.3719298245614035,3.374056603773585,357.65
12853.0,357.54,4.256428571428572,2011-01-28 10:28:00,2011-08-24 11:00:00,84,208,0.40384615384615385,4.256428571428572,357.54
16767.0,357.51,1.6176923076923075,2011-01-27 13:38:00,2011-11-09 09:42:00,221,285,0.775438596491228,1.6176923076923075,357.51
17545.0,356.84000000000003,2.5307801418439717,2011-10-27 13:48:00,2011-10-27 14:04:00,141,1,141.0,2.5307801418439717,356.84000000000003
16458.0,356.2,1.7633663366336634,2010-12-14 11:51:00,2011-12-07 09:34:00,202,357,0.5658263305322129,1.7633663366336634,356.2
17360.0,356.0,2.848,2011-06-08 17:09:00,2011-11-22 13:11:00,125,166,0.7530120481927711,2.848,356.0
12380.0,355.63,3.3869523809523807,2011-06-07 09:49:00,2011-11-18 11:27:00,105,164,0.6402439024390244,3.3869523809523807,355.63
16788.0,355.56,2.4024324324324327,2011-03-30 13:05:00,2011-08-08 14:53:00,148,131,1.1297709923664123,2.4024324324324327,355.56000000000006
12988.0,355.39,4.281807228915662,2011-02-20 14:31:00,2011-02-20 14:31:00,83,1,83.0,4.281807228915662,355.38999999999993
14657.0,354.37,2.7903149606299213,2011-01-17 15:19:00,2011-11-22 12:47:00,127,308,0.41233766233766234,2.7903149606299213,354.37
13971.0,354.1,2.241139240506329,2011-02-27 12:27:00,2011-12-01 08:27:00,158,276,0.572463768115942,2.241139240506329,354.09999999999997
13911.0,353.6,2.389189189189189,2011-02-04 14:46:00,2011-10-13 15:43:00,148,251,0.5896414342629482,2.389189189189189,353.6
12408.0,353.48,3.128141592920354,2011-03-24 14:46:00,2011-11-07 12:30:00,113,227,0.4977973568281938,3.128141592920354,353.48
17673.0,352.67,1.610365296803653,2011-01-23 15:16:00,2011-12-08 13:06:00,219,318,0.6886792452830188,1.610365296803653,352.66999999999996
15022.0,352.59000000000003,2.9139669421487606,2011-10-23 15:47:00,2011-11-28 12:35:00,121,35,3.4571428571428573,2.9139669421487606,352.59000000000003
12457.0,352.37,5.181911764705882,2011-04-14 18:57:00,2011-10-12 13:46:00,68,180,0.37777777777777777,5.181911764705882,352.36999999999995
12429.0,352.18,3.6307216494845362,2010-12-09 12:05:00,2011-11-30 17:22:00,97,356,0.27247191011235955,3.6307216494845362,352.18
12494.0,351.94,4.189761904761904,2010-12-09 11:31:00,2011-11-30 09:21:00,84,355,0.23661971830985915,4.189761904761904,351.93999999999994
12518.0,351.81,2.837177419354839,2011-08-21 13:18:00,2011-12-09 10:13:00,124,109,1.1376146788990826,2.837177419354839,351.81000000000006
13895.0,351.32,2.9522689075630253,2011-06-28 10:17:00,2011-11-18 17:15:00,119,143,0.8321678321678322,2.9522689075630253,351.32
16434.0,350.88,3.279252336448598,2011-02-13 12:17:00,2011-11-10 14:28:00,107,270,0.3962962962962963,3.279252336448598,350.88
14245.0,348.95,3.115625,2011-03-21 10:41:00,2011-06-16 14:33:00,112,87,1.2873563218390804,3.115625,348.95
13548.0,348.2,2.830894308943089,2011-04-10 11:35:00,2011-09-04 14:50:00,123,147,0.8367346938775511,2.830894308943089,348.2
13596.0,348.12,2.3843835616438356,2011-11-27 11:57:00,2011-12-04 12:01:00,146,7,20.857142857142858,2.3843835616438356,348.12
12948.0,347.7,2.9466101694915254,2011-03-20 10:17:00,2011-11-23 17:10:00,118,248,0.47580645161290325,2.9466101694915254,347.70000000000005
16173.0,347.66,3.996091954022989,2011-09-02 15:23:00,2011-11-24 10:53:00,87,82,1.0609756097560976,3.996091954022989,347.66
14465.0,347.49,2.8251219512195123,2011-02-10 12:13:00,2011-04-07 12:38:00,123,56,2.1964285714285716,2.8251219512195123,347.49
13827.0,347.46,3.7767391304347826,2011-07-19 15:38:00,2011-10-13 12:38:00,92,85,1.0823529411764705,3.7767391304347826,347.46
14132.0,346.5,1.7238805970149254,2011-06-09 12:04:00,2011-12-07 13:35:00,201,181,1.1104972375690607,1.7238805970149254,346.5
17402.0,345.75,5.860169491525424,2010-12-05 13:53:00,2011-12-05 10:15:00,59,364,0.1620879120879121,5.860169491525424,345.75
14584.0,345.46,3.4894949494949494,2011-05-25 17:31:00,2011-06-23 18:33:00,99,29,3.413793103448276,3.4894949494949494,345.46000000000004
16706.0,345.04,2.8052032520325203,2011-08-17 15:53:00,2011-11-02 13:50:00,123,76,1.618421052631579,2.8052032520325203,345.04
16983.0,344.03,2.389097222222222,2010-12-05 12:34:00,2011-11-27 12:10:00,144,356,0.4044943820224719,2.389097222222222,344.03
13115.0,343.84,2.6048484848484845,2010-12-08 15:01:00,2011-12-01 09:39:00,132,357,0.3697478991596639,2.6048484848484845,343.84
13728.0,343.46,5.451746031746032,2011-02-02 12:09:00,2011-11-03 10:49:00,63,273,0.23076923076923078,5.451746031746032,343.46000000000004
13208.0,343.18,2.303221476510067,2011-02-03 19:32:00,2011-10-12 09:54:00,149,250,0.596,2.303221476510067,343.18
12464.0,343.15,11.832758620689654,2011-02-03 13:30:00,2011-11-29 13:33:00,29,299,0.09698996655518395,11.832758620689654,343.15
14866.0,342.72,3.327378640776699,2010-12-08 14:58:00,2011-11-29 11:45:00,103,355,0.29014084507042254,3.327378640776699,342.72
17705.0,342.6,3.1722222222222225,2011-02-11 10:57:00,2011-12-06 13:45:00,108,298,0.3624161073825503,3.1722222222222225,342.6
17082.0,342.19,4.224567901234568,2011-01-25 14:36:00,2011-11-06 15:17:00,81,285,0.28421052631578947,4.224567901234568,342.19000000000005
16418.0,342.15,3.601578947368421,2011-04-27 16:54:00,2011-10-26 12:39:00,95,181,0.5248618784530387,3.601578947368421,342.15
18241.0,342.14,3.2584761904761903,2011-05-06 09:22:00,2011-11-30 12:10:00,105,208,0.5048076923076923,3.2584761904761903,342.14
17802.0,342.05,2.32687074829932,2010-12-02 13:44:00,2011-09-18 14:56:00,147,290,0.506896551724138,2.32687074829932,342.05
16191.0,341.58,2.262119205298013,2010-12-14 12:38:00,2011-12-07 11:26:00,151,357,0.42296918767507,2.262119205298013,341.58
18043.0,341.2,2.9669565217391303,2010-12-08 12:35:00,2011-11-15 12:48:00,115,342,0.3362573099415205,2.9669565217391303,341.2
15533.0,340.53,3.9596511627906974,2011-09-11 15:41:00,2011-11-20 15:35:00,86,69,1.2463768115942029,3.9596511627906974,340.53
14898.0,340.05,3.0361607142857143,2010-12-03 15:25:00,2011-11-16 14:54:00,112,347,0.3227665706051873,3.0361607142857143,340.05
16477.0,339.47,2.32513698630137,2010-12-03 12:48:00,2011-10-07 09:44:00,146,307,0.4755700325732899,2.32513698630137,339.47
12585.0,339.25,3.497422680412371,2010-12-23 12:58:00,2011-04-19 13:39:00,97,117,0.8290598290598291,3.497422680412371,339.25000000000006
14211.0,339.18,2.874406779661017,2011-02-17 15:50:00,2011-10-17 13:23:00,118,241,0.4896265560165975,2.874406779661017,339.18
17897.0,337.52,3.09651376146789,2010-12-01 12:31:00,2011-06-20 11:23:00,109,200,0.545,3.09651376146789,337.52000000000004
16892.0,336.94,3.4034343434343435,2011-01-20 13:19:00,2011-12-08 13:18:00,99,321,0.308411214953271,3.4034343434343435,336.94
15031.0,336.38,3.058,2011-03-02 14:46:00,2011-12-05 14:19:00,110,277,0.3971119133574007,3.058,336.37999999999994
13184.0,336.29,1.8579558011049724,2011-02-22 17:25:00,2011-11-25 12:02:00,181,275,0.6581818181818182,1.8579558011049724,336.29
14794.0,336.14,4.099268292682926,2011-01-09 16:11:00,2011-12-07 10:11:00,82,331,0.24773413897280966,4.099268292682926,336.14
17921.0,335.94,2.365774647887324,2011-03-18 13:19:00,2011-10-06 18:56:00,142,202,0.7029702970297029,2.365774647887324,335.94
15838.0,335.86,1.987337278106509,2010-12-02 14:23:00,2011-11-28 14:00:00,169,360,0.46944444444444444,1.987337278106509,335.86000000000007
15376.0,335.8,2.8948275862068966,2011-05-01 13:45:00,2011-10-30 15:04:00,116,182,0.6373626373626373,2.8948275862068966,335.79999999999995
14341.0,334.85,2.5957364341085274,2011-01-25 13:55:00,2011-10-25 15:48:00,129,273,0.4725274725274725,2.5957364341085274,334.85
17974.0,334.39,2.0266060606060607,2011-05-04 11:50:00,2011-11-15 11:37:00,165,194,0.8505154639175257,2.0266060606060607,334.39000000000004
16701.0,334.26,2.1705194805194803,2010-12-13 11:51:00,2011-12-01 11:10:00,154,352,0.4375,2.1705194805194803,334.25999999999993
17979.0,333.51,2.3993525179856117,2011-03-25 11:34:00,2011-11-04 12:05:00,139,224,0.6205357142857143,2.3993525179856117,333.51000000000005
16216.0,332.69,8.991621621621622,2011-03-17 15:34:00,2011-03-17 15:34:00,37,1,37.0,8.991621621621622,332.69
14482.0,332.55,2.427372262773723,2011-04-14 16:41:00,2011-11-21 13:14:00,137,220,0.6227272727272727,2.427372262773723,332.55
12462.0,332.42,4.616944444444445,2011-02-09 14:44:00,2011-12-07 14:02:00,72,300,0.24,4.616944444444445,332.42
12854.0,332.31,2.915,2011-01-25 12:11:00,2011-09-22 12:15:00,114,240,0.475,2.915,332.31
18092.0,332.26,3.691777777777778,2010-12-09 10:00:00,2011-12-07 13:14:00,90,363,0.24793388429752067,3.691777777777778,332.26000000000005
14161.0,331.88,3.191153846153846,2010-12-05 13:18:00,2011-05-08 11:41:00,104,153,0.6797385620915033,3.191153846153846,331.88
14135.0,331.31,2.472462686567164,2010-12-02 10:27:00,2011-12-08 11:38:00,134,371,0.3611859838274933,2.472462686567164,331.31
13221.0,330.95,5.01439393939394,2010-12-15 13:24:00,2011-04-13 16:58:00,66,119,0.5546218487394958,5.01439393939394,330.95000000000005
17173.0,330.45,3.7982758620689654,2011-07-31 15:26:00,2011-12-04 14:40:00,87,125,0.696,3.7982758620689654,330.45
14107.0,330.02,2.6614516129032255,2010-12-10 13:29:00,2011-10-19 12:12:00,124,312,0.3974358974358974,2.6614516129032255,330.0199999999999
15594.0,329.62,3.169423076923077,2011-04-19 10:08:00,2011-11-24 08:53:00,104,218,0.47706422018348627,3.169423076923077,329.62
17341.0,329.54,2.0989808917197452,2010-12-08 12:46:00,2011-07-06 12:33:00,157,209,0.7511961722488039,2.0989808917197452,329.54
16076.0,329.49,2.5151908396946565,2011-05-15 12:31:00,2011-12-06 14:59:00,131,205,0.6390243902439025,2.5151908396946565,329.49
16168.0,329.17,3.3249494949494953,2010-12-05 11:38:00,2011-11-29 12:45:00,99,359,0.2757660167130919,3.3249494949494953,329.17
14825.0,329.06,2.742166666666667,2010-12-06 12:30:00,2011-12-06 11:38:00,120,364,0.32967032967032966,2.742166666666667,329.06
16885.0,328.87,3.4257291666666667,2010-12-17 17:23:00,2011-11-24 13:40:00,96,341,0.28152492668621704,3.4257291666666667,328.87000000000006
13134.0,328.79,3.1313333333333335,2011-04-13 12:57:00,2011-09-28 09:22:00,105,167,0.6287425149700598,3.1313333333333335,328.78999999999996
16898.0,328.7,2.080379746835443,2010-12-06 12:23:00,2011-11-13 15:44:00,158,342,0.4619883040935672,2.080379746835443,328.7
17314.0,328.08,2.4123529411764704,2011-01-31 11:25:00,2011-11-15 09:41:00,136,287,0.4738675958188153,2.4123529411764704,328.0799999999999
17883.0,327.84,2.308732394366197,2011-04-07 19:16:00,2011-12-06 17:49:00,142,242,0.5867768595041323,2.308732394366197,327.84000000000003
15935.0,327.54,27.295,2011-04-12 09:35:00,2011-04-14 13:27:00,12,2,6.0,27.295,327.54
12633.0,327.28000000000003,3.1774757281553403,2011-02-25 08:44:00,2011-10-12 11:40:00,103,229,0.4497816593886463,3.1774757281553403,327.28000000000003
14696.0,327.28000000000003,2.4607518796992482,2010-12-01 15:37:00,2011-12-05 13:43:00,133,368,0.36141304347826086,2.4607518796992482,327.28
16979.0,327.12,3.594725274725275,2011-02-15 09:20:00,2011-12-06 12:21:00,91,294,0.30952380952380953,3.594725274725275,327.12
15606.0,326.97,3.5930769230769233,2011-01-19 12:07:00,2011-10-13 13:32:00,91,267,0.3408239700374532,3.5930769230769233,326.97
16770.0,326.27,2.3139716312056735,2010-12-02 15:49:00,2011-10-13 12:21:00,141,314,0.44904458598726116,2.3139716312056735,326.2699999999999
13159.0,326.24,2.696198347107438,2011-08-16 11:44:00,2011-12-01 11:20:00,121,106,1.1415094339622642,2.696198347107438,326.24000000000007
16678.0,325.96999999999997,1.917470588235294,2011-03-02 09:24:00,2011-12-07 12:17:00,170,280,0.6071428571428571,1.917470588235294,325.96999999999997
12952.0,325.9,4.0737499999999995,2011-09-22 16:37:00,2011-12-04 10:35:00,80,72,1.1111111111111112,4.0737499999999995,325.9
17796.0,325.45,4.017901234567901,2010-12-05 12:23:00,2011-10-30 15:38:00,81,329,0.24620060790273557,4.017901234567901,325.45
17515.0,325.45,3.7408045977011493,2011-01-25 14:33:00,2011-11-08 14:04:00,87,286,0.3041958041958042,3.7408045977011493,325.45
14577.0,325.13,2.643333333333333,2010-12-12 11:26:00,2011-11-27 12:47:00,123,350,0.3514285714285714,2.643333333333333,325.13
12615.0,324.41,3.0896190476190477,2011-06-24 13:35:00,2011-12-07 15:02:00,105,166,0.6325301204819277,3.0896190476190477,324.41
16361.0,323.95,3.114903846153846,2011-09-29 13:13:00,2011-11-30 12:32:00,104,61,1.7049180327868851,3.114903846153846,323.94999999999993
15123.0,323.67,3.053490566037736,2011-05-17 14:57:00,2011-12-02 13:12:00,106,198,0.5353535353535354,3.053490566037736,323.67
14592.0,323.58,2.047974683544304,2011-10-06 18:08:00,2011-11-04 16:35:00,158,28,5.642857142857143,2.047974683544304,323.58000000000004
16470.0,323.03,1.9577575757575756,2010-12-16 11:10:00,2011-10-19 12:11:00,165,307,0.5374592833876222,1.9577575757575756,323.03
13555.0,322.7,2.3903703703703703,2011-05-22 11:06:00,2011-09-27 12:36:00,135,128,1.0546875,2.3903703703703703,322.7
18097.0,322.7,3.0158878504672897,2010-12-20 14:49:00,2011-12-02 11:16:00,107,346,0.3092485549132948,3.0158878504672897,322.7
12886.0,322.07,3.745,2011-05-04 11:21:00,2011-10-03 10:09:00,86,151,0.5695364238410596,3.745,322.07000000000005
15800.0,321.57,2.7484615384615383,2011-04-07 12:39:00,2011-08-24 14:23:00,117,139,0.841726618705036,2.7484615384615383,321.56999999999994
16225.0,320.71,2.393358208955224,2011-03-07 12:17:00,2011-10-26 08:30:00,134,232,0.5775862068965517,2.393358208955224,320.71
17043.0,320.65,3.143627450980392,2011-03-18 14:53:00,2011-11-07 15:33:00,102,234,0.4358974358974359,3.143627450980392,320.65
15088.0,320.19,5.3365,2011-10-03 14:05:00,2011-11-18 13:14:00,60,45,1.3333333333333333,5.3365,320.19
17204.0,319.79,4.772985074626866,2010-12-20 12:01:00,2011-06-23 13:54:00,67,185,0.3621621621621622,4.772985074626866,319.79
12556.0,319.64,2.6860504201680673,2011-07-11 13:35:00,2011-10-20 13:06:00,119,100,1.19,2.6860504201680673,319.64
17696.0,319.16,2.533015873015873,2010-12-10 09:51:00,2011-11-01 13:43:00,126,326,0.38650306748466257,2.533015873015873,319.16
17183.0,318.52,4.191052631578947,2011-08-26 15:25:00,2011-12-02 10:07:00,76,97,0.7835051546391752,4.191052631578947,318.52000000000004
14878.0,317.39,2.60155737704918,2010-12-16 12:11:00,2011-11-27 11:15:00,122,345,0.3536231884057971,2.60155737704918,317.39
13566.0,317.01,1.8757988165680473,2011-09-18 12:40:00,2011-10-30 11:59:00,169,41,4.121951219512195,1.8757988165680473,317.01
15069.0,316.64,4.523428571428571,2011-06-13 14:16:00,2011-06-13 14:16:00,70,1,70.0,4.523428571428571,316.64
17075.0,316.53000000000003,3.9566250000000003,2011-01-26 13:20:00,2011-11-22 11:58:00,80,299,0.26755852842809363,3.9566250000000003,316.53000000000003
15012.0,316.53,2.594508196721311,2010-12-01 12:49:00,2011-10-17 12:22:00,122,319,0.3824451410658307,2.594508196721311,316.53
12676.0,316.27,7.0282222222222215,2011-02-01 15:41:00,2011-11-15 12:25:00,45,286,0.15734265734265734,7.0282222222222215,316.2699999999999
13199.0,316.25,2.6354166666666665,2010-12-08 10:51:00,2011-12-06 12:30:00,120,363,0.3305785123966942,2.6354166666666665,316.25
13650.0,316.14,3.2259183673469387,2011-03-17 12:37:00,2011-11-23 12:22:00,98,250,0.392,3.2259183673469387,316.14000000000004
16023.0,316.06,3.1293069306930694,2011-03-18 13:32:00,2011-10-24 16:34:00,101,220,0.4590909090909091,3.1293069306930694,316.06
13126.0,315.92,2.2247887323943663,2010-12-08 11:42:00,2011-12-05 10:00:00,142,361,0.39335180055401664,2.2247887323943663,315.92
12560.0,315.8,2.8450450450450453,2011-07-19 15:55:00,2011-12-04 13:54:00,111,137,0.8102189781021898,2.8450450450450453,315.8
15720.0,315.66,2.46609375,2011-11-15 14:48:00,2011-11-15 14:48:00,128,1,128.0,2.46609375,315.66
13623.0,315.55,3.8018072289156626,2011-02-15 12:55:00,2011-11-09 12:00:00,83,266,0.31203007518796994,3.8018072289156626,315.55
15093.0,315.46,2.816607142857143,2010-12-02 18:25:00,2011-11-21 13:09:00,112,353,0.31728045325779036,2.816607142857143,315.46000000000004
16066.0,315.41,3.122871287128713,2011-08-07 14:33:00,2011-11-23 11:54:00,101,107,0.9439252336448598,3.122871287128713,315.41
13771.0,315.33,2.62775,2011-04-06 15:47:00,2011-10-06 14:18:00,120,182,0.6593406593406593,2.62775,315.33
12963.0,314.96,3.2808333333333333,2010-12-09 09:14:00,2011-12-01 12:55:00,96,357,0.2689075630252101,3.2808333333333333,314.96
13562.0,314.65000000000003,3.83719512195122,2011-04-08 12:42:00,2011-09-19 10:51:00,82,163,0.5030674846625767,3.83719512195122,314.65000000000003
16376.0,313.78,2.5102399999999996,2011-11-22 16:47:00,2011-12-01 11:38:00,125,8,15.625,2.5102399999999996,313.78
14062.0,313.65,2.8256756756756753,2010-12-10 15:56:00,2011-11-30 10:04:00,111,354,0.3135593220338983,2.8256756756756753,313.65
14934.0,313.64,3.564090909090909,2011-03-02 11:48:00,2011-09-28 09:45:00,88,209,0.42105263157894735,3.564090909090909,313.63999999999993
15051.0,313.32,2.2064788732394365,2011-07-12 15:29:00,2011-11-16 15:38:00,142,127,1.1181102362204725,2.2064788732394365,313.32
14593.0,313.18,2.074039735099338,2011-05-25 11:14:00,2011-11-18 12:48:00,151,177,0.8531073446327684,2.074039735099338,313.18
16347.0,312.18,3.672705882352941,2011-11-03 13:01:00,2011-11-28 13:14:00,85,25,3.4,3.672705882352941,312.18
15508.0,312.12,3.392608695652174,2011-04-18 15:31:00,2011-06-03 15:43:00,92,46,2.0,3.392608695652174,312.12
15737.0,311.68,3.9453164556962026,2011-04-11 10:01:00,2011-11-25 11:21:00,79,228,0.34649122807017546,3.9453164556962026,311.68
13145.0,311.51,44.50142857142857,2010-12-02 18:06:00,2011-10-31 12:45:00,7,332,0.02108433734939759,44.50142857142857,311.51
12955.0,310.94,1.6991256830601094,2011-03-17 09:03:00,2011-12-08 16:29:00,183,266,0.6879699248120301,1.6991256830601094,310.94000000000005
14404.0,310.61,3.0753465346534656,2010-12-05 16:00:00,2011-11-06 12:30:00,101,335,0.30149253731343284,3.0753465346534656,310.61
15919.0,310.6,2.5459016393442626,2010-12-06 11:26:00,2011-11-20 11:28:00,122,349,0.3495702005730659,2.5459016393442626,310.6000000000001
16245.0,310.35,3.3370967741935487,2011-03-28 09:30:00,2011-11-16 10:14:00,93,233,0.39914163090128757,3.3370967741935487,310.35
15500.0,310.17,4.561323529411765,2011-09-19 13:47:00,2011-12-01 13:47:00,68,73,0.9315068493150684,4.561323529411765,310.17
16657.0,309.44,1.6116666666666666,2011-03-30 12:02:00,2011-11-30 11:48:00,192,244,0.7868852459016393,1.6116666666666666,309.44
12383.0,309.36,3.0936000000000003,2010-12-22 14:28:00,2011-06-08 08:02:00,100,167,0.5988023952095808,3.0936000000000003,309.36
15111.0,309.32,3.682380952380952,2010-12-02 11:45:00,2011-11-10 16:58:00,84,343,0.24489795918367346,3.682380952380952,309.32
15706.0,309.29,5.242203389830509,2011-08-15 14:32:00,2011-10-11 10:14:00,59,56,1.0535714285714286,5.242203389830509,309.2900000000001
13813.0,308.95,4.351408450704225,2011-07-28 10:33:00,2011-10-31 10:38:00,71,95,0.7473684210526316,4.351408450704225,308.95
14309.0,308.82,2.510731707317073,2010-12-16 13:05:00,2011-12-01 13:33:00,123,350,0.3514285714285714,2.510731707317073,308.82
18196.0,308.77,2.22136690647482,2011-02-22 16:13:00,2011-09-05 16:22:00,139,195,0.7128205128205128,2.22136690647482,308.77
14312.0,308.68,3.5480459770114945,2011-01-06 16:35:00,2011-10-24 09:46:00,87,290,0.3,3.5480459770114945,308.68
13700.0,308.17,1.5885051546391753,2011-01-16 13:18:00,2011-11-13 13:00:00,194,300,0.6466666666666666,1.5885051546391753,308.16999999999996
17886.0,308.15,3.021078431372549,2011-04-04 12:34:00,2011-11-08 10:09:00,102,217,0.4700460829493088,3.021078431372549,308.15
14901.0,308.14,3.144285714285714,2010-12-02 11:20:00,2011-11-28 17:09:00,98,361,0.27146814404432135,3.144285714285714,308.14
17777.0,307.92,1.6206315789473684,2011-08-31 14:35:00,2011-11-15 12:02:00,190,75,2.533333333333333,1.6206315789473684,307.92
13426.0,307.85,1.9361635220125788,2010-12-15 12:43:00,2011-12-09 08:59:00,159,358,0.4441340782122905,1.9361635220125788,307.85
13607.0,307.51,3.17020618556701,2011-10-30 16:17:00,2011-10-30 16:17:00,97,1,97.0,3.17020618556701,307.51
15605.0,307.42,4.588358208955224,2010-12-01 13:38:00,2011-11-03 14:17:00,67,337,0.19881305637982197,4.588358208955224,307.42
16916.0,307.04,2.2576470588235296,2010-12-02 13:14:00,2011-11-16 12:08:00,136,348,0.39080459770114945,2.2576470588235296,307.0400000000001
12717.0,306.85,5.479464285714286,2011-04-08 10:32:00,2011-07-11 14:51:00,56,94,0.5957446808510638,5.479464285714286,306.85
15530.0,306.68,2.8661682242990656,2011-04-07 11:16:00,2011-11-18 12:25:00,107,225,0.47555555555555556,2.8661682242990656,306.68
12406.0,305.99,2.8332407407407407,2011-06-09 10:23:00,2011-11-17 19:22:00,108,161,0.6708074534161491,2.8332407407407407,305.99
15114.0,305.96,1.5530964467005075,2011-02-11 08:45:00,2011-11-09 15:05:00,197,271,0.7269372693726938,1.5530964467005075,305.96
14407.0,305.89,4.0248684210526315,2011-03-08 11:59:00,2011-08-24 14:02:00,76,169,0.44970414201183434,4.0248684210526315,305.89
12759.0,305.47,3.2154736842105267,2011-03-09 08:09:00,2011-10-18 14:49:00,95,223,0.4260089686098655,3.2154736842105267,305.47
13849.0,305.42,3.023960396039604,2011-06-22 10:11:00,2011-10-19 10:59:00,101,119,0.8487394957983193,3.023960396039604,305.42
12994.0,304.81,4.175479452054795,2011-03-16 08:31:00,2011-12-05 15:43:00,73,264,0.2765151515151515,4.175479452054795,304.81
13030.0,304.76,3.3126086956521736,2010-12-06 14:31:00,2011-11-28 14:30:00,92,356,0.25842696629213485,3.3126086956521736,304.76
14507.0,304.49,3.1390721649484536,2011-03-08 17:23:00,2011-11-16 12:21:00,97,252,0.38492063492063494,3.1390721649484536,304.49
13435.0,304.36,2.95495145631068,2011-06-03 17:07:00,2011-12-04 14:59:00,103,183,0.5628415300546448,2.95495145631068,304.36
13925.0,304.09,6.757555555555555,2011-07-28 12:09:00,2011-11-03 13:00:00,45,98,0.45918367346938777,6.757555555555555,304.09000000000003
15220.0,303.58,2.55109243697479,2011-03-04 10:24:00,2011-10-19 12:39:00,119,229,0.519650655021834,2.55109243697479,303.58
17015.0,303.57,1.418551401869159,2011-06-07 13:19:00,2011-11-11 10:45:00,214,156,1.3717948717948718,1.418551401869159,303.57
14257.0,303.41,2.835607476635514,2011-01-25 10:49:00,2011-10-19 13:38:00,107,267,0.40074906367041196,2.835607476635514,303.40999999999997
12640.0,303.0,5.716981132075472,2011-09-19 12:01:00,2011-11-16 11:52:00,53,57,0.9298245614035088,5.716981132075472,303.0
16915.0,302.11,5.300175438596492,2011-03-01 09:52:00,2011-11-30 16:39:00,57,274,0.20802919708029197,5.300175438596492,302.11
12942.0,302.04,4.314857142857143,2010-12-09 09:34:00,2011-07-31 14:39:00,70,234,0.29914529914529914,4.314857142857143,302.03999999999996
17817.0,301.9,9.148484848484848,2011-03-07 17:30:00,2011-12-05 14:39:00,33,272,0.1213235294117647,9.148484848484848,301.9
15257.0,301.7,37.7125,2011-03-01 12:58:00,2011-03-03 13:57:00,8,2,4.0,37.7125,301.7
12670.0,301.0,3.202127659574468,2011-04-21 10:16:00,2011-11-29 15:23:00,94,222,0.42342342342342343,3.202127659574468,301.0
15769.0,300.67,2.045374149659864,2010-12-03 15:16:00,2011-12-02 13:52:00,147,363,0.4049586776859504,2.045374149659864,300.66999999999996
16367.0,300.36,2.3650393700787404,2010-12-12 12:01:00,2011-11-02 13:13:00,127,325,0.39076923076923076,2.3650393700787404,300.36
13141.0,300.28,2.207941176470588,2011-01-28 13:04:00,2011-09-16 09:54:00,136,230,0.591304347826087,2.207941176470588,300.28
13327.0,300.25,2.7545871559633026,2010-12-09 15:32:00,2011-11-01 10:21:00,109,326,0.3343558282208589,2.7545871559633026,300.25
14344.0,300.02,4.225633802816901,2010-12-06 11:58:00,2011-08-04 13:51:00,71,241,0.2946058091286307,4.225633802816901,300.02
18252.0,299.5,3.1861702127659575,2011-06-21 11:47:00,2011-10-20 12:43:00,94,121,0.7768595041322314,3.1861702127659575,299.5
15810.0,299.48,2.6739285714285717,2011-02-16 09:11:00,2011-09-22 09:38:00,112,218,0.5137614678899083,2.6739285714285717,299.48
14262.0,298.97,2.090699300699301,2011-04-13 12:23:00,2011-12-01 14:17:00,143,232,0.6163793103448276,2.090699300699301,298.97
16027.0,298.66,17.56823529411765,2011-02-10 12:19:00,2011-09-09 10:47:00,17,210,0.08095238095238096,17.56823529411765,298.6600000000001
16243.0,297.91,5.841372549019608,2011-10-16 12:09:00,2011-11-06 12:32:00,51,21,2.4285714285714284,5.841372549019608,297.90999999999997
16295.0,297.58,3.7668354430379747,2011-10-06 10:45:00,2011-11-30 08:17:00,79,54,1.462962962962963,3.7668354430379747,297.58
17405.0,297.1,3.1606382978723406,2011-07-12 14:17:00,2011-12-08 17:12:00,94,149,0.6308724832214765,3.1606382978723406,297.1
