Customer ID,RFM_SCORE,Segment
13638.0,455,Loyal_Customers
13639.0,232,At_Risk
13642.0,124,Hibernating
13643.0,443,Loyal_Customers
13644.0,511,New_Customers
13645.0,254,Cant_Lose
13647.0,522,Potential_Loyalists
13649.0,144,At_Risk
13650.0,422,Potential_Loyalists
13651.0,355,Loyal_Customers
13652.0,322,About_to_Sleep
13654.0,311,About_to_Sleep
13655.0,232,At_Risk
13656.0,234,At_Risk
13657.0,544,Champions
13658.0,521,Potential_Loyalists
13659.0,122,Hibernating
13662.0,233,At_Risk
13663.0,155,Cant_Lose
13666.0,355,Loyal_Customers
13667.0,224,Hibernating
13668.0,511,New_Customers
13669.0,355,Loyal_Customers
13670.0,244,At_Risk
13672.0,145,At_Risk
13673.0,424,Potential_Loyalists
13675.0,243,At_Risk
13678.0,245,At_Risk
13680.0,511,New_Customers
13681.0,433,Potential_Loyalists
13682.0,155,Cant_Lose
13684.0,135,At_Risk
13685.0,531,Potential_Loyalists
13686.0,155,Cant_Lose
13689.0,352,Loyal_Customers
13690.0,355,Loyal_Customers
13692.0,432,Potential_Loyalists
13693.0,155,Cant_Lose
13694.0,511,New_Customers
13695.0,421,Potential_Loyalists
13697.0,355,Loyal_Customers
13699.0,254,Cant_Lose
13700.0,411,Promising
13703.0,155,Cant_Lose
13704.0,511,New_Customers
13705.0,543,Champions
13706.0,144,At_Risk
13707.0,133,At_Risk
13708.0,134,At_Risk
13709.0,511,New_Customers
13710.0,455,Loyal_Customers
13711.0,154,Cant_Lose
13712.0,155,Cant_Lose
13715.0,122,Hibernating
13716.0,145,At_Risk
13717.0,322,About_to_Sleep
13718.0,154,Cant_Lose
13719.0,422,Potential_Loyalists
13720.0,233,At_Risk
13721.0,343,Loyal_Customers
13722.0,221,Hibernating
13723.0,155,Cant_Lose
13725.0,322,About_to_Sleep
13726.0,332,Need_Attention
13727.0,444,Loyal_Customers
13728.0,322,About_to_Sleep
13730.0,233,At_Risk
13731.0,133,At_Risk
13732.0,433,Potential_Loyalists
13735.0,411,Promising
13736.0,513,New_Customers
13737.0,134,At_Risk
13739.0,455,Loyal_Customers
13740.0,144,At_Risk
13741.0,333,Need_Attention
13742.0,411,Promising
13743.0,532,Potential_Loyalists
13744.0,222,Hibernating
13745.0,244,At_Risk
13747.0,155,Cant_Lose
13748.0,242,At_Risk
13750.0,342,Loyal_Customers
13751.0,154,Cant_Lose
13752.0,222,Hibernating
13753.0,133,At_Risk
13754.0,254,Cant_Lose
13755.0,511,New_Customers
13756.0,511,New_Customers
13758.0,521,Potential_Loyalists
13759.0,343,Loyal_Customers
13760.0,334,Need_Attention
13761.0,322,About_to_Sleep
13762.0,155,Cant_Lose
13763.0,342,Loyal_Customers
13764.0,312,About_to_Sleep
13767.0,511,New_Customers
13769.0,511,New_Customers
13771.0,321,About_to_Sleep
13772.0,312,About_to_Sleep
13774.0,244,At_Risk
13777.0,511,New_Customers
13778.0,255,Cant_Lose
13780.0,534,Potential_Loyalists
13781.0,145,At_Risk
13782.0,422,Potential_Loyalists
13784.0,531,Potential_Loyalists
13786.0,155,Cant_Lose
13787.0,234,At_Risk
13790.0,534,Potential_Loyalists
13791.0,342,Loyal_Customers
13792.0,355,Loyal_Customers
13798.0,511,New_Customers
13799.0,233,At_Risk
13800.0,133,At_Risk
13801.0,344,Loyal_Customers
13802.0,221,Hibernating
13803.0,144,At_Risk
13804.0,411,Promising
13805.0,352,Loyal_Customers
13806.0,354,Loyal_Customers
13807.0,155,Cant_Lose
13808.0,522,Potential_Loyalists
13809.0,155,Cant_Lose
13810.0,433,Potential_Loyalists
13811.0,153,Cant_Lose
13812.0,333,Need_Attention
13813.0,322,About_to_Sleep
13814.0,332,Need_Attention
13815.0,411,Promising
13816.0,433,Potential_Loyalists
13817.0,444,Loyal_Customers
13819.0,132,At_Risk
13821.0,224,Hibernating
13822.0,523,Potential_Loyalists
13823.0,432,Potential_Loyalists
13824.0,332,Need_Attention
13826.0,255,Cant_Lose
13827.0,324,About_to_Sleep
13828.0,445,Loyal_Customers
13829.0,155,Cant_Lose
13831.0,421,Potential_Loyalists
13832.0,455,Loyal_Customers
13833.0,244,At_Risk
13835.0,433,Potential_Loyalists
13837.0,144,At_Risk
13838.0,513,New_Customers
13841.0,155,Cant_Lose
13842.0,311,About_to_Sleep
13844.0,544,Champions
13845.0,354,Loyal_Customers
13846.0,433,Potential_Loyalists
13848.0,252,Cant_Lose
13849.0,322,About_to_Sleep
13850.0,222,Hibernating
13851.0,221,Hibernating
13853.0,542,Champions
13854.0,521,Potential_Loyalists
13856.0,244,At_Risk
13858.0,355,Loyal_Customers
13859.0,145,At_Risk
13860.0,522,Potential_Loyalists
13862.0,411,Promising
13863.0,144,At_Risk
13865.0,333,Need_Attention
13866.0,255,Cant_Lose
13867.0,422,Potential_Loyalists
13868.0,531,Potential_Loyalists
13869.0,211,Hibernating
13870.0,521,Potential_Loyalists
13871.0,411,Promising
13873.0,244,At_Risk
13874.0,143,At_Risk
13875.0,322,About_to_Sleep
13876.0,355,Loyal_Customers
13877.0,255,Cant_Lose
13878.0,332,Need_Attention
13880.0,411,Promising
13881.0,511,New_Customers
13882.0,522,Potential_Loyalists
13883.0,511,New_Customers
13884.0,523,Potential_Loyalists
13885.0,143,At_Risk
13886.0,344,Loyal_Customers
13887.0,144,At_Risk
13888.0,233,At_Risk
13889.0,244,At_Risk
13890.0,522,Potential_Loyalists
13892.0,443,Loyal_Customers
13893.0,143,At_Risk
13894.0,433,Potential_Loyalists
13895.0,421,Potential_Loyalists
13897.0,344,Loyal_Customers
13898.0,155,Cant_Lose
13899.0,444,Loyal_Customers
13900.0,133,At_Risk
13901.0,211,Hibernating
13904.0,344,Loyal_Customers
13908.0,211,Hibernating
13911.0,311,About_to_Sleep
13914.0,533,Potential_Loyalists
13917.0,344,Loyal_Customers
13918.0,332,Need_Attention
13919.0,334,Need_Attention
13922.0,155,Cant_Lose
13923.0,344,Loyal_Customers
13924.0,512,New_Customers
13925.0,333,Need_Attention
13926.0,455,Loyal_Customers
13927.0,244,At_Risk
13928.0,544,Champions
13929.0,253,Cant_Lose
13930.0,344,Loyal_Customers
13931.0,222,Hibernating
13932.0,144,At_Risk
13933.0,243,At_Risk
13934.0,132,At_Risk
13936.0,244,At_Risk
13937.0,255,Cant_Lose
13938.0,355,Loyal_Customers
13939.0,433,Potential_Loyalists
13940.0,433,Potential_Loyalists
13941.0,431,Potential_Loyalists
13946.0,253,Cant_Lose
13947.0,355,Loyal_Customers
13948.0,155,Cant_Lose
13949.0,511,New_Customers
13950.0,533,Potential_Loyalists
13951.0,233,At_Risk
13952.0,111,Hibernating
13953.0,541,Champions
13954.0,534,Potential_Loyalists
13955.0,234,At_Risk
13956.0,512,New_Customers
13958.0,155,Cant_Lose
13959.0,223,Hibernating
13960.0,455,Loyal_Customers
13962.0,455,Loyal_Customers
13963.0,133,At_Risk
13967.0,255,Cant_Lose
13969.0,511,New_Customers
13971.0,511,New_Customers
13972.0,345,Loyal_Customers
13973.0,154,Cant_Lose
13974.0,344,Loyal_Customers
13975.0,411,Promising
13976.0,154,Cant_Lose
13978.0,445,Loyal_Customers
13979.0,233,At_Risk
13980.0,355,Loyal_Customers
13982.0,322,About_to_Sleep
13983.0,421,Potential_Loyalists
13984.0,443,Loyal_Customers
13985.0,511,New_Customers
13986.0,454,Loyal_Customers
13988.0,411,Promising
13989.0,332,Need_Attention
13990.0,144,At_Risk
13991.0,423,Potential_Loyalists
13992.0,455,Loyal_Customers
13993.0,311,About_to_Sleep
13994.0,511,New_Customers
13995.0,422,Potential_Loyalists
13999.0,511,New_Customers
14000.0,143,At_Risk
14001.0,331,Need_Attention
14002.0,233,At_Risk
14004.0,311,About_to_Sleep
14005.0,521,Potential_Loyalists
14006.0,232,At_Risk
14009.0,133,At_Risk
14012.0,154,Cant_Lose
14013.0,233,At_Risk
14014.0,233,At_Risk
14015.0,342,Loyal_Customers
14016.0,211,Hibernating
14019.0,322,About_to_Sleep
14020.0,433,Potential_Loyalists
14021.0,243,At_Risk
14022.0,144,At_Risk
14023.0,533,Potential_Loyalists
14024.0,244,At_Risk
14027.0,355,Loyal_Customers
14029.0,343,Loyal_Customers
14030.0,411,Promising
14031.0,511,New_Customers
14032.0,511,New_Customers
14034.0,423,Potential_Loyalists
14035.0,422,Potential_Loyalists
14036.0,133,At_Risk
14037.0,245,At_Risk
14038.0,222,Hibernating
14039.0,355,Loyal_Customers
14040.0,311,About_to_Sleep
14041.0,145,At_Risk
14044.0,413,Promising
14045.0,252,Cant_Lose
14046.0,155,Cant_Lose
14047.0,532,Potential_Loyalists
14048.0,124,Hibernating
14049.0,411,Promising
14050.0,433,Potential_Loyalists
14051.0,511,New_Customers
14052.0,435,Potential_Loyalists
14053.0,254,Cant_Lose
14054.0,355,Loyal_Customers
14055.0,253,Cant_Lose
14056.0,511,New_Customers
14057.0,411,Promising
14059.0,155,Cant_Lose
14060.0,511,New_Customers
14062.0,521,Potential_Loyalists
14064.0,422,Potential_Loyalists
14066.0,155,Cant_Lose
14067.0,334,Need_Attention
14068.0,144,At_Risk
14071.0,512,New_Customers
14073.0,455,Loyal_Customers
14075.0,532,Potential_Loyalists
14076.0,235,At_Risk
14077.0,333,Need_Attention
14078.0,222,Hibernating
14079.0,254,Cant_Lose
14080.0,355,Loyal_Customers
14081.0,113,Hibernating
14082.0,145,At_Risk
14083.0,512,New_Customers
14085.0,511,New_Customers
14087.0,525,Potential_Loyalists
14088.0,511,New_Customers
14089.0,355,Loyal_Customers
14090.0,155,Cant_Lose
14092.0,511,New_Customers
14093.0,424,Potential_Loyalists
14096.0,511,New_Customers
14098.0,345,Loyal_Customers
14099.0,411,Promising
14100.0,245,At_Risk
14101.0,231,At_Risk
14102.0,522,Potential_Loyalists
14104.0,245,At_Risk
14105.0,222,Hibernating
14107.0,321,About_to_Sleep
14108.0,433,Potential_Loyalists
14109.0,455,Loyal_Customers
14110.0,511,New_Customers
14111.0,453,Loyal_Customers
14112.0,411,Promising
14113.0,532,Potential_Loyalists
14114.0,144,At_Risk
14116.0,422,Potential_Loyalists
14117.0,255,Cant_Lose
14119.0,155,Cant_Lose
14121.0,511,New_Customers
14124.0,254,Cant_Lose
14125.0,511,New_Customers
14126.0,543,Champions
14127.0,233,At_Risk
14128.0,333,Need_Attention
14129.0,532,Potential_Loyalists
14130.0,123,Hibernating
14132.0,511,New_Customers
14133.0,233,At_Risk
14135.0,511,New_Customers
14138.0,532,Potential_Loyalists
14139.0,344,Loyal_Customers
14140.0,522,Potential_Loyalists
14141.0,533,Potential_Loyalists
14142.0,144,At_Risk
14143.0,255,Cant_Lose
14145.0,351,Loyal_Customers
14146.0,511,New_Customers
14147.0,353,Loyal_Customers
14148.0,155,Cant_Lose
14149.0,134,At_Risk
14150.0,343,Loyal_Customers
14152.0,233,At_Risk
14154.0,132,At_Risk
14155.0,155,Cant_Lose
14156.0,511,New_Customers
14157.0,434,Potential_Loyalists
14158.0,333,Need_Attention
14159.0,411,Promising
14161.0,122,Hibernating
14162.0,244,At_Risk
14163.0,231,At_Risk
14164.0,342,Loyal_Customers
14165.0,145,At_Risk
14167.0,333,Need_Attention
14171.0,234,At_Risk
14173.0,544,Champions
14174.0,345,Loyal_Customers
14175.0,311,About_to_Sleep
14176.0,133,At_Risk
14177.0,233,At_Risk
14178.0,512,New_Customers
14179.0,313,About_to_Sleep
14180.0,511,New_Customers
14184.0,344,Loyal_Customers
14185.0,155,Cant_Lose
14188.0,521,Potential_Loyalists
14189.0,511,New_Customers
14191.0,511,New_Customers
14193.0,333,Need_Attention
14194.0,511,New_Customers
14195.0,152,Cant_Lose
14196.0,254,Cant_Lose
14198.0,533,Potential_Loyalists
14199.0,155,Cant_Lose
14201.0,333,Need_Attention
14204.0,535,Potential_Loyalists
14205.0,535,Potential_Loyalists
14206.0,144,At_Risk
14208.0,255,Cant_Lose
14209.0,521,Potential_Loyalists
14210.0,222,Hibernating
14211.0,321,About_to_Sleep
14212.0,252,Cant_Lose
14213.0,155,Cant_Lose
14214.0,422,Potential_Loyalists
14215.0,522,Potential_Loyalists
14216.0,522,Potential_Loyalists
14217.0,522,Potential_Loyalists
14218.0,355,Loyal_Customers
14219.0,555,Champions
14220.0,143,At_Risk
14221.0,311,About_to_Sleep
14222.0,233,At_Risk
14223.0,222,Hibernating
14224.0,222,Hibernating
14226.0,421,Potential_Loyalists
14227.0,411,Promising
14229.0,332,Need_Attention
14231.0,133,At_Risk
14232.0,421,Potential_Loyalists
14233.0,332,Need_Attention
14234.0,413,Promising
14235.0,521,Potential_Loyalists
14236.0,243,At_Risk
14237.0,155,Cant_Lose
14238.0,155,Cant_Lose
14239.0,321,About_to_Sleep
14240.0,433,Potential_Loyalists
14241.0,155,Cant_Lose
14242.0,144,At_Risk
14243.0,511,New_Customers
14245.0,222,Hibernating
14246.0,222,Hibernating
14247.0,145,At_Risk
14248.0,154,Cant_Lose
14250.0,522,Potential_Loyalists
14251.0,521,Potential_Loyalists
14256.0,132,At_Risk
14257.0,321,About_to_Sleep
14258.0,521,Potential_Loyalists
14259.0,255,Cant_Lose
14261.0,332,Need_Attention
14262.0,511,New_Customers
14264.0,244,At_Risk
14265.0,233,At_Risk
14267.0,222,Hibernating
14270.0,143,At_Risk
14271.0,155,Cant_Lose
14272.0,234,At_Risk
14273.0,343,Loyal_Customers
14276.0,222,Hibernating
14277.0,411,Promising
14280.0,155,Cant_Lose
14282.0,511,New_Customers
14284.0,433,Potential_Loyalists
14285.0,442,Loyal_Customers
14286.0,411,Promising
14287.0,555,Champions
14288.0,144,At_Risk
14289.0,532,Potential_Loyalists
14290.0,521,Potential_Loyalists
14291.0,511,New_Customers
14292.0,521,Potential_Loyalists
14293.0,522,Potential_Loyalists
14295.0,355,Loyal_Customers
14297.0,422,Potential_Loyalists
14298.0,511,New_Customers
14299.0,511,New_Customers
14300.0,455,Loyal_Customers
14301.0,243,At_Risk
14304.0,145,At_Risk
14305.0,322,About_to_Sleep
14306.0,331,Need_Attention
14307.0,211,Hibernating
14309.0,521,Potential_Loyalists
14311.0,145,At_Risk
14312.0,322,About_to_Sleep
14314.0,255,Cant_Lose
14315.0,421,Potential_Loyalists
14317.0,343,Loyal_Customers
14320.0,134,At_Risk
14321.0,522,Potential_Loyalists
14323.0,233,At_Risk
14326.0,155,Cant_Lose
14327.0,254,Cant_Lose
14329.0,511,New_Customers
14331.0,244,At_Risk
14332.0,443,Loyal_Customers
14333.0,344,Loyal_Customers
14334.0,411,Promising
14335.0,423,Potential_Loyalists
14336.0,422,Potential_Loyalists
14338.0,233,At_Risk
14339.0,144,At_Risk
14340.0,155,Cant_Lose
14341.0,311,About_to_Sleep
14342.0,443,Loyal_Customers
14344.0,223,Hibernating
14345.0,355,Loyal_Customers
14346.0,222,Hibernating
14348.0,144,At_Risk
14349.0,535,Potential_Loyalists
14350.0,144,At_Risk
14351.0,255,Cant_Lose
14352.0,232,At_Risk
14353.0,155,Cant_Lose
14354.0,555,Champions
14355.0,155,Cant_Lose
14356.0,333,Need_Attention
14357.0,335,Need_Attention
14359.0,433,Potential_Loyalists
14360.0,421,Potential_Loyalists
14362.0,435,Potential_Loyalists
14364.0,221,Hibernating
14367.0,511,New_Customers
14368.0,155,Cant_Lose
14371.0,155,Cant_Lose
14373.0,155,Cant_Lose
14375.0,124,Hibernating
14377.0,153,Cant_Lose
14379.0,334,Need_Attention
14381.0,335,Need_Attention
14382.0,413,Promising
14383.0,322,About_to_Sleep
14385.0,555,Champions
14386.0,155,Cant_Lose
14387.0,312,About_to_Sleep
14388.0,511,New_Customers
14389.0,522,Potential_Loyalists
14390.0,511,New_Customers
14393.0,155,Cant_Lose
14395.0,511,New_Customers
14396.0,323,About_to_Sleep
14397.0,521,Potential_Loyalists
14400.0,243,At_Risk
14401.0,511,New_Customers
14403.0,242,At_Risk
14404.0,322,About_to_Sleep
14406.0,255,Cant_Lose
14407.0,221,Hibernating
14408.0,521,Potential_Loyalists
14409.0,332,Need_Attention
14410.0,413,Promising
14411.0,152,Cant_Lose
14412.0,333,Need_Attention
14413.0,145,At_Risk
14414.0,222,Hibernating
14415.0,511,New_Customers
14416.0,453,Loyal_Customers
14418.0,522,Potential_Loyalists
14419.0,512,New_Customers
14420.0,234,At_Risk
14421.0,343,Loyal_Customers
14422.0,511,New_Customers
14423.0,154,Cant_Lose
14424.0,454,Loyal_Customers
14426.0,411,Promising
14427.0,344,Loyal_Customers
14428.0,512,New_Customers
14431.0,144,At_Risk
14432.0,511,New_Customers
14434.0,452,Loyal_Customers
14436.0,255,Cant_Lose
14437.0,255,Cant_Lose
14438.0,155,Cant_Lose
14439.0,131,At_Risk
14440.0,531,Potential_Loyalists
14441.0,522,Potential_Loyalists
14442.0,522,Potential_Loyalists
14443.0,322,About_to_Sleep
14446.0,512,New_Customers
14447.0,422,Potential_Loyalists
14448.0,544,Champions
14449.0,413,Promising
14450.0,133,At_Risk
14451.0,323,About_to_Sleep
14452.0,524,Potential_Loyalists
14453.0,145,At_Risk
14456.0,511,New_Customers
14457.0,155,Cant_Lose
14459.0,232,At_Risk
14460.0,244,At_Risk
14461.0,211,Hibernating
14462.0,312,About_to_Sleep
14463.0,253,Cant_Lose
14465.0,112,Hibernating
14466.0,421,Potential_Loyalists
14467.0,423,Potential_Loyalists
14470.0,534,Potential_Loyalists
14472.0,212,Hibernating
14473.0,255,Cant_Lose
14474.0,333,Need_Attention
14475.0,333,Need_Attention
14476.0,145,At_Risk
14477.0,452,Loyal_Customers
14479.0,144,At_Risk
14480.0,554,Champions
14481.0,233,At_Risk
14482.0,411,Promising
14483.0,255,Cant_Lose
14484.0,354,Loyal_Customers
14485.0,335,Need_Attention
14487.0,412,Promising
14488.0,332,Need_Attention
14489.0,134,At_Risk
14491.0,244,At_Risk
14493.0,521,Potential_Loyalists
14494.0,455,Loyal_Customers
14495.0,355,Loyal_Customers
14496.0,143,At_Risk
14497.0,134,At_Risk
14498.0,312,About_to_Sleep
14499.0,413,Promising
14500.0,254,Cant_Lose
14501.0,355,Loyal_Customers
14502.0,411,Promising
14503.0,511,New_Customers
14504.0,323,About_to_Sleep
14505.0,411,Promising
14506.0,411,Promising
14507.0,422,Potential_Loyalists
14508.0,434,Potential_Loyalists
14511.0,522,Potential_Loyalists
14512.0,144,At_Risk
14513.0,244,At_Risk
14514.0,322,About_to_Sleep
14515.0,421,Potential_Loyalists
14517.0,344,Loyal_Customers
14518.0,345,Loyal_Customers
14520.0,554,Champions
14522.0,442,Loyal_Customers
14523.0,254,Cant_Lose
14524.0,412,Promising
14525.0,511,New_Customers
14527.0,511,New_Customers
14528.0,344,Loyal_Customers
14529.0,313,About_to_Sleep
14530.0,411,Promising
14532.0,122,Hibernating
14533.0,422,Potential_Loyalists
14534.0,511,New_Customers
14535.0,311,About_to_Sleep
14536.0,145,At_Risk
14537.0,354,Loyal_Customers
14538.0,344,Loyal_Customers
14539.0,433,Potential_Loyalists
14540.0,522,Potential_Loyalists
14541.0,322,About_to_Sleep
14542.0,155,Cant_Lose
14543.0,521,Potential_Loyalists
14544.0,421,Potential_Loyalists
14546.0,511,New_Customers
14547.0,511,New_Customers
14548.0,253,Cant_Lose
14549.0,134,At_Risk
14550.0,533,Potential_Loyalists
14551.0,455,Loyal_Customers
14552.0,235,At_Risk
14553.0,423,Potential_Loyalists
14554.0,511,New_Customers
14555.0,344,Loyal_Customers
14557.0,335,Need_Attention
14560.0,521,Potential_Loyalists
14561.0,222,Hibernating
14562.0,511,New_Customers
14565.0,211,Hibernating
14566.0,252,Cant_Lose
14567.0,332,Need_Attention
14569.0,555,Champions
14570.0,145,At_Risk
14572.0,511,New_Customers
14573.0,112,Hibernating
14576.0,155,Cant_Lose
14577.0,423,Potential_Loyalists
14578.0,545,Champions
14581.0,445,Loyal_Customers
14582.0,355,Loyal_Customers
14583.0,512,New_Customers
14584.0,222,Hibernating
14585.0,345,Loyal_Customers
14586.0,145,At_Risk
14587.0,412,Promising
14589.0,155,Cant_Lose
14591.0,412,Promising
14592.0,313,About_to_Sleep
14593.0,413,Promising
14594.0,534,Potential_Loyalists
14595.0,422,Potential_Loyalists
14597.0,533,Potential_Loyalists
14598.0,335,Need_Attention
14600.0,144,At_Risk
14601.0,555,Champions
14603.0,153,Cant_Lose
14606.0,511,New_Customers
14607.0,421,Potential_Loyalists
14608.0,542,Champions
14609.0,253,Cant_Lose
14616.0,154,Cant_Lose
14618.0,543,Champions
14619.0,144,At_Risk
14620.0,134,At_Risk
14621.0,522,Potential_Loyalists
14622.0,144,At_Risk
14623.0,313,About_to_Sleep
14624.0,355,Loyal_Customers
14625.0,133,At_Risk
14626.0,511,New_Customers
14627.0,155,Cant_Lose
14628.0,243,At_Risk
14629.0,512,New_Customers
14631.0,332,Need_Attention
14632.0,155,Cant_Lose
14633.0,144,At_Risk
14636.0,343,Loyal_Customers
14638.0,344,Loyal_Customers
14639.0,311,About_to_Sleep
14640.0,421,Potential_Loyalists
14641.0,455,Loyal_Customers
14642.0,355,Loyal_Customers
14643.0,233,At_Risk
14644.0,543,Champions
14645.0,233,At_Risk
14646.0,511,New_Customers
14647.0,134,At_Risk
14649.0,512,New_Customers
14651.0,323,About_to_Sleep
14652.0,245,At_Risk
14653.0,512,New_Customers
14655.0,532,Potential_Loyalists
14656.0,224,Hibernating
14657.0,413,Promising
14658.0,544,Champions
14659.0,511,New_Customers
14660.0,234,At_Risk
14661.0,455,Loyal_Customers
14662.0,413,Promising
14664.0,423,Potential_Loyalists
14665.0,322,About_to_Sleep
14666.0,455,Loyal_Customers
14667.0,511,New_Customers
14669.0,112,Hibernating
14670.0,114,Hibernating
14672.0,123,Hibernating
14673.0,522,Potential_Loyalists
14675.0,423,Potential_Loyalists
14676.0,431,Potential_Loyalists
14679.0,155,Cant_Lose
14680.0,411,Promising
14681.0,353,Loyal_Customers
14682.0,155,Cant_Lose
14684.0,412,Promising
14687.0,243,At_Risk
14688.0,511,New_Customers
14689.0,155,Cant_Lose
14690.0,334,Need_Attention
14691.0,421,Potential_Loyalists
14692.0,223,Hibernating
14693.0,155,Cant_Lose
14696.0,511,New_Customers
14697.0,145,At_Risk
14698.0,512,New_Customers
14699.0,155,Cant_Lose
14700.0,321,About_to_Sleep
14701.0,511,New_Customers
14702.0,511,New_Customers
14703.0,444,Loyal_Customers
14704.0,512,New_Customers
14705.0,155,Cant_Lose
14708.0,542,Champions
14709.0,411,Promising
14710.0,413,Promising
14711.0,511,New_Customers
14712.0,442,Loyal_Customers
14713.0,511,New_Customers
14714.0,455,Loyal_Customers
14715.0,423,Potential_Loyalists
14716.0,334,Need_Attention
14719.0,512,New_Customers
14720.0,533,Potential_Loyalists
14722.0,245,At_Risk
14723.0,512,New_Customers
14725.0,433,Potential_Loyalists
14727.0,154,Cant_Lose
14729.0,124,Hibernating
14730.0,511,New_Customers
14731.0,334,Need_Attention
14732.0,511,New_Customers
14733.0,511,New_Customers
14735.0,511,New_Customers
14737.0,542,Champions
14738.0,332,Need_Attention
14739.0,521,Potential_Loyalists
14740.0,122,Hibernating
14741.0,522,Potential_Loyalists
14744.0,442,Loyal_Customers
14745.0,222,Hibernating
14747.0,144,At_Risk
14748.0,422,Potential_Loyalists
14752.0,354,Loyal_Customers
14753.0,233,At_Risk
14754.0,333,Need_Attention
14755.0,511,New_Customers
14756.0,433,Potential_Loyalists
14757.0,244,At_Risk
14758.0,222,Hibernating
14759.0,522,Potential_Loyalists
14760.0,155,Cant_Lose
14761.0,354,Loyal_Customers
14762.0,144,At_Risk
14764.0,354,Loyal_Customers
14765.0,434,Potential_Loyalists
14766.0,511,New_Customers
14768.0,455,Loyal_Customers
14769.0,511,New_Customers
14770.0,133,At_Risk
14772.0,255,Cant_Lose
14775.0,322,About_to_Sleep
14776.0,311,About_to_Sleep
14777.0,555,Champions
14778.0,233,At_Risk
14779.0,134,At_Risk
14780.0,344,Loyal_Customers
14782.0,155,Cant_Lose
14784.0,444,Loyal_Customers
14785.0,555,Champions
14788.0,533,Potential_Loyalists
14789.0,455,Loyal_Customers
14790.0,433,Potential_Loyalists
14792.0,355,Loyal_Customers
14793.0,545,Champions
14794.0,522,Potential_Loyalists
14795.0,255,Cant_Lose
14796.0,511,New_Customers
14798.0,355,Loyal_Customers
14799.0,355,Loyal_Customers
14800.0,311,About_to_Sleep
14801.0,325,About_to_Sleep
14803.0,233,At_Risk
14804.0,554,Champions
14805.0,433,Potential_Loyalists
14806.0,255,Cant_Lose
14808.0,311,About_to_Sleep
14810.0,311,About_to_Sleep
14813.0,135,At_Risk
14815.0,333,Need_Attention
14816.0,154,Cant_Lose
14817.0,122,Hibernating
14818.0,233,At_Risk
14819.0,354,Loyal_Customers
14820.0,443,Loyal_Customers
14821.0,155,Cant_Lose
14823.0,124,Hibernating
14824.0,542,Champions
14825.0,521,Potential_Loyalists
14828.0,141,At_Risk
14829.0,433,Potential_Loyalists
14830.0,335,Need_Attention
14834.0,422,Potential_Loyalists
14836.0,555,Champions
14837.0,222,Hibernating
14840.0,155,Cant_Lose
14841.0,311,About_to_Sleep
14842.0,311,About_to_Sleep
14844.0,311,About_to_Sleep
14847.0,254,Cant_Lose
14849.0,411,Promising
14850.0,144,At_Risk
14851.0,443,Loyal_Customers
14852.0,311,About_to_Sleep
14853.0,554,Champions
14854.0,211,Hibernating
14855.0,243,At_Risk
14856.0,322,About_to_Sleep
14857.0,322,About_to_Sleep
14859.0,422,Potential_Loyalists
14860.0,555,Champions
14861.0,355,Loyal_Customers
14862.0,433,Potential_Loyalists
14863.0,454,Loyal_Customers
14865.0,555,Champions
14866.0,521,Potential_Loyalists
14867.0,133,At_Risk
14868.0,511,New_Customers
14869.0,523,Potential_Loyalists
14870.0,154,Cant_Lose
14871.0,523,Potential_Loyalists
14873.0,143,At_Risk
14875.0,532,Potential_Loyalists
14878.0,422,Potential_Loyalists
14880.0,233,At_Risk
14881.0,444,Loyal_Customers
14882.0,453,Loyal_Customers
14883.0,433,Potential_Loyalists
14885.0,243,At_Risk
14886.0,144,At_Risk
14887.0,252,Cant_Lose
14888.0,144,At_Risk
14889.0,155,Cant_Lose
14890.0,155,Cant_Lose
14891.0,233,At_Risk
14893.0,522,Potential_Loyalists
14894.0,243,At_Risk
14895.0,511,New_Customers
14896.0,133,At_Risk
14897.0,532,Potential_Loyalists
14898.0,422,Potential_Loyalists
14901.0,522,Potential_Loyalists
14902.0,444,Loyal_Customers
14903.0,411,Promising
14904.0,522,Potential_Loyalists
14905.0,243,At_Risk
14907.0,511,New_Customers
14908.0,254,Cant_Lose
14910.0,534,Potential_Loyalists
14911.0,511,New_Customers
14912.0,443,Loyal_Customers
14913.0,322,About_to_Sleep
14915.0,254,Cant_Lose
14916.0,322,About_to_Sleep
14918.0,232,At_Risk
14920.0,132,At_Risk
14921.0,422,Potential_Loyalists
14923.0,333,Need_Attention
14924.0,154,Cant_Lose
14929.0,355,Loyal_Customers
14930.0,211,Hibernating
14931.0,532,Potential_Loyalists
14932.0,144,At_Risk
14934.0,222,Hibernating
14935.0,152,Cant_Lose
14936.0,511,New_Customers
14937.0,332,Need_Attention
14944.0,411,Promising
14946.0,455,Loyal_Customers
14947.0,254,Cant_Lose
14948.0,422,Potential_Loyalists
14950.0,544,Champions
14951.0,244,At_Risk
14952.0,311,About_to_Sleep
14953.0,434,Potential_Loyalists
14954.0,424,Potential_Loyalists
14957.0,155,Cant_Lose
14958.0,233,At_Risk
14959.0,323,About_to_Sleep
14960.0,545,Champions
14961.0,511,New_Customers
14962.0,155,Cant_Lose
14963.0,512,New_Customers
14964.0,155,Cant_Lose
14965.0,223,Hibernating
14966.0,435,Potential_Loyalists
14967.0,354,Loyal_Customers
14968.0,435,Potential_Loyalists
